Timestamp,Open,Close,High,Low,Volume
15726600000,9294.14464215,9289,12097,4000,2867785.8037317027
15726744000,9272.7,9298,12097,4000,2867781.137271183
15726888000,9265.9,9276.4,12097,4000,2867784.202473113
15727032000,9400,9300,12097,4000,2867816.8948157723
15727176000,9332.75878612,9365.1,12097,4000,2867973.859552422
15727320000,9316.88908602,9351.5,12097,4000,2867854.241931912
15727464000,9362.4924478,9332.1,12097,4000,2867831.7495369823
15727608000,9312.6,9375.1,12097,4000,2867768.066110403
15727752000,9256.51292405,9290,12097,4000,2868218.357366542
15727896000,9201.79220051,9195.8,12097,4000,2867832.946525752
15728040000,9178.86205778,9210.8,12097,4000,2867934.879274542
15728184000,9171.00316449,9170.1,12097,4000,2868056.416658982
15728328000,9176.4,9222.4,12097,4000,2867774.6160220928
15728472000,9172,9170.5,12097,4000,2867784.771930983
15728616000,9191.5,9206,12097,4000,2867893.854129162
15728760000,9287.2,9295.8,12097,4000,2868260.355439042
15728904000,9340.8,9314,12097,4000,2867864.6343403026
15729048000,9460.14684307,9280.2,12097,4000,2868206.1717184526
15729192000,9484.7,9440,12097,4000,2867815.7523921723
15729336000,9417.98884265,9455.1,12097,4000,2868075.1742039225
15729480000,9316.3,9249.24376552,12097,4000,2867863.653782192
15729624000,9259.7,9308.4,12097,4000,2868073.8659009323
15729768000,9362.23547756,9386.48423657,12097,4000,2867799.0907673924
15729912000,9374.4,9413.88544381,12097,4000,2867813.168037412
15730056000,9340.98850328,9339.7,12097,4000,2867838.464891152
15730200000,9376.8,9341.3,12097,4000,2867865.9646621025
15730344000,9390.3,9410.5,12097,4000,2867929.414488292
15730488000,9333.50522549,9396.8,12097,4000,2867883.1591756423
15730632000,9311.8,9354.1,12097,4000,2867815.4474596926
15730776000,9332.58965685,9307.6,12097,4000,2867918.486827832
15730920000,9331.9,9352.8,12097,4000,2867827.050998732
15731064000,9298,9296.2,12097,4000,2867826.5308795725
15731208000,9228.3,9253,12097,4000,2868233.671819492
15731352000,9215.1,9207.32722047,12097,4000,2867825.428484362
15731496000,9200.5,9190.1,12097,4000,2867788.6721181427
15731640000,9215.7,9207,12097,4000,2868018.2709588218
15731784000,9230.3,9209.2,12097,4000,2867789.8351883325
15731928000,9218.45034286,9243.3,12097,4000,2867774.437760863
15732072000,9036.1,9132.8,12097,4000,2867957.8735638824
15732216000,8806.73701997,9021.8,12097,4000,2869214.508742981
15732360000,8776.7,8804,12097,4000,2867962.5461985325
15732504000,8868,8800.3,12097,4000,2867823.4104629518
15732648000,8797.3,8782.3,12097,4000,2867781.0531152827
15732792000,8834.5,8830.2,12097,4000,2867908.159628822
15732936000,8840.1,8823.5,12097,4000,2867825.264537602
15733080000,8871,8831,12097,4000,2867957.336559662
15733224000,8780.4,8813.94295618,12097,4000,2867788.511035253
15733368000,8809.3,8765.2,12097,4000,2867791.320023672
15733512000,8789.1,8828.04720425,12097,4000,2867818.014472052
15733656000,8869.9,8784,12097,4000,2868349.2310006726
15733800000,8837.1,8861.6,12097,4000,2867780.287062123
15733944000,8827.7,8850.9,12097,4000,2867792.9847227023
15734088000,9061.4,8823.4,12097,4000,2867850.113428322
15734232000,9074.9386134,9082.3,12097,4000,2867921.9987042523
15734376000,9094.35540125,9069.7,12097,4000,2867847.8803009824
15734520000,8929.07541923,9048.2,12097,4000,2868311.526208392
15734664000,8675.7,8824.8,12097,4000,2868020.405026222
15734808000,8737.4,8745.1,12097,4000,2867799.8333786125
15734952000,8738.3,8717.4,12097,4000,2867838.1350734024
15735096000,8759.33331957,8770,12097,4000,2867877.170621392
15735240000,8749.60464473,8737.71515942,12097,4000,2867797.2897007526
15735384000,8754.62120665,8754.7,12097,4000,2867791.387795972
15735528000,8771.7072696,8784.9,12097,4000,2867839.0997981117
15735672000,8670.9,8753.5,12097,4000,2867851.0344465724
15735816000,8759.6,8698.8,12097,4000,2867809.9066293524
15735960000,8785.2,8784.3,12097,4000,2867840.6117046126
15736104000,8787.15730431,8830,12097,4000,2867791.813520283
15736248000,8743.8,8750.6,12097,4000,2867804.161758482
15736392000,8802,8756.52287897,12097,4000,2867835.2475792724
15736536000,8777.7141529,8787.9,12097,4000,2867818.3425222025
15736680000,8791.83372447,8768.14143786,12097,4000,2867772.2467330624
15736824000,8800.07222674,8802.153321,12097,4000,2867795.2029096917
15736968000,8787.1777272,8801.1,12097,4000,2867802.2868016823
15737112000,8721.1,8781.5,12097,4000,2867807.4037682726
15737256000,8651.5,8676.6,12097,4000,2867967.462603072
15737400000,8690.5,8647.8,12097,4000,2868039.6552175726
15737544000,8679.5,8662.2,12097,4000,2867842.434197742
15737688000,8676.5,8659.82356553,12097,4000,2867767.940109573
15737832000,8569.8,8655.7,12097,4000,2868282.2917666123
15737976000,8577.9,8575.0169052,12097,4000,2867808.274202542
15738120000,8626.7,8581.2,12097,4000,2867833.161239942
15738264000,8662.8,8651.1,12097,4000,2869026.419165962
15738408000,8490,8485.5,12097,4000,2867791.2660812424
15738552000,8482.5,8502.3,12097,4000,2867804.707190842
15738696000,8499.9,8495.83262528,12097,4000,2867782.3454353823
15738840000,8487.9,8469.49452762,12097,4000,2867761.8518193723
15738984000,8532,8496,12097,4000,2868031.2806145125
15739128000,8525.8,8501.3137372,12097,4000,2867806.5484413425
15739272000,8506.3,8512.9,12097,4000,2867782.9141805726
15739416000,8523.42486674,8502.1,12097,4000,2867774.6667333827
15739560000,8518.43772576,8523.5,12097,4000,2867769.393211763
15739704000,8506.5,8507.2899702,12097,4000,2867769.034263643
15739848000,8563.2,8455.8,12097,4000,2867781.367983243
15739992000,8559.3,8555.5,12097,4000,2867815.320018022
15740136000,8576,8567.22809881,12097,4000,2867804.364879642
15740280000,8588.24650851,8595,12097,4000,2867803.758336902
15740424000,8521,8537.3,12097,4000,2868170.516166032
15740568000,8519.4342882,8511.22441198,12097,4000,2867838.6952732825
15740712000,8509.5,8487.9,12097,4000,2867804.7915660725
15740856000,8471.9,8455.4,12097,4000,2867781.253246903
15741000000,8375.5,8440.4,12097,4000,2869870.6334491526
15741144000,8263.69641521,8242.6,12097,4000,2867845.155221652
15741288000,8222.2,8219.5,12097,4000,2867870.294158802
15741432000,8174.6,8181.2336898,12097,4000,2867877.022366132
15741576000,8186.1426362,8160.39081866,12097,4000,2867917.662688512
15741720000,8087.4,8110,12097,4000,2867868.217068882
15741864000,8133.8,8137.3,12097,4000,2867812.9491956825
15742008000,8159.2471959,8139.8,12097,4000,2867815.3477336825
15742152000,8170,8164.9,12097,4000,2867827.8530488326
15742296000,8150.4,8166.172791,12097,4000,2867770.812744112
15742440000,8105.1,8159.8,12097,4000,2867842.516976032
15742584000,8119.1,8124.7,12097,4000,2867840.949381322
15742728000,8178.8,8158.31132324,12097,4000,2868088.0231526825
15742872000,8131.8,8117,12097,4000,2867792.139562163
15743016000,8155.49811765,8126.4,12097,4000,2867785.7243079827
15743160000,8145.4,8143.1,12097,4000,2867846.896382132
15743304000,7955.2,8112.9,12097,4000,2867924.7756538424
15743448000,7905.1,7900,12097,4000,2868137.354740082
15743592000,7597.8,7649.4,12097,4000,2868880.6454735114
15743736000,7637.4,7657.5,12097,4000,2867849.944565442
15743880000,7684.3,7671.1,12097,4000,2867803.5363501417
15744024000,7593.3,7629.7,12097,4000,2868443.236844192
15744168000,7449.1,7601,12097,4000,2872651.7894527814
15744312000,7080.1,7144.3,12097,4000,2871238.239570542
15744456000,7191.4,7155.9,12097,4000,2868052.4631829117
15744600000,7363.4113917,7337.3,12097,4000,2868043.581458662
15744744000,7249.8,7317.2,12097,4000,2867910.7654957823
15744888000,7245.4,7318.5,12097,4000,2867823.3476968226
15745032000,7205.1,7224.6,12097,4000,2867932.3873977424
15745176000,7224.4,7225.8,12097,4000,2868059.1870875717
15745320000,7336.9,7344.4,12097,4000,2867842.014928072
15745464000,7317.8,7326.7,12097,4000,2867874.701688872
15745608000,7307.2,7352.6,12097,4000,2867782.3046247424
15745752000,7213.3,7249,12097,4000,2867869.718657742
15745896000,7292,7221.59648095,12097,4000,2868721.3655736013
15746040000,7185.3,7248.7775468,12097,4000,2868784.9971499913
15746184000,7129.1,7035.9,12097,4000,2868075.9872478624
15746328000,7096.5,7093.9,12097,4000,2867909.613791372
15746472000,6813.2,6965.3,12097,4000,2868754.8748814217
15746616000,6632,6761.02741241,12097,4000,2868195.8975792318
15746760000,6830.5,6763.21541599,12097,4000,2868476.584397122
15746904000,7185.6,6950,12097,4000,2868200.9056092124
15747048000,7259.98742138,7316.9,12097,4000,2867965.8943707817
15747192000,7248.1,7251.7,12097,4000,2867845.4697033823
15747336000,7208.5,7162.8,12097,4000,2868134.762943502
15747480000,7299.3,7291.9,12097,4000,2868071.3190124123
15747624000,7196.7,7222.3,12097,4000,2867808.493973562
15747768000,7093.9,7214.3,12097,4000,2868029.674221222
15747912000,7124.1,7139.97687736,12097,4000,2867870.943132592
15748056000,7147.5,7112.1,12097,4000,2867930.990877002
15748200000,7194.9,7198.3,12097,4000,2867881.3602287523
15748344000,7111.85284614,7115.3,12097,4000,2867819.616291112
15748488000,6937.8,7107.9,12097,4000,2868255.172034782
15748632000,7297,7198,12097,4000,2867988.0075460025
15748776000,7599.2,7350.9,12097,4000,2868731.3010939215
15748920000,7577.34054785,7605.4,12097,4000,2867889.1049591624
15749064000,7549.1,7549.3,12097,4000,2867810.725887262
15749208000,7486.6,7531.9,12097,4000,2867965.4348016023
15749352000,7551.8,7536,12097,4000,2867813.4093869817
15749496000,7502.8,7504.9,12097,4000,2867829.079442782
15749640000,7614.9,7649.7,12097,4000,2868056.6262401124
15749784000,7593.7375857,7656.5,12097,4000,2868362.4051267025
15749928000,7503,7460.8,12097,4000,2868288.5408438626
15750072000,7511,7531.8,12097,4000,2867844.2485100725
15750216000,7613.9617503,7563.2,12097,4000,2867855.053357532
15750360000,7790.079308,7565.7,12097,4000,2868206.739928192
15750504000,7805,7862.1,12097,4000,2867801.493874992
15750648000,7745.9,7767.8,12097,4000,2868012.184301942
15750792000,7795.9,7796.6,12097,4000,2867860.655586042
15750936000,7816,7792.6,12097,4000,2867799.417168462
15751080000,7762.6,7800,12097,4000,2868184.7682209625
15751224000,7681.7,7702.3,12097,4000,2868277.334992102
15751368000,7515.5,7583.3,12097,4000,2867864.853821662
15751512000,7581.8,7543.9,12097,4000,2868330.8052936825
15751656000,7441.99216148,7599.8823169,12097,4000,2868419.4357843525
15751800000,7355.7,7339.1,12097,4000,2867811.0089055724
15751944000,7355.9,7324.4,12097,4000,2868179.3209263026
15752088000,7482.5,7360.3,12097,4000,2868062.009450982
15752232000,7373.8,7355.3,12097,4000,2867782.666054443
15752376000,7422.2,7401.4,12097,4000,2867888.6353734625
15752520000,7447.033251,7450.1,12097,4000,2867820.071647152
15752664000,7320.8,7413.169192,12097,4000,2868920.0902303117
15752808000,7345.1,7302.80124765,12097,4000,2868036.430962902
15752952000,7355.2,7341.8,12097,4000,2868013.392415672
15753096000,7330.7,7356,12097,4000,2867960.3255247422
15753240000,7355.8,7328.9,12097,4000,2867999.953117062
15753384000,7395.78605265,7350.25736,12097,4000,2867855.8868217324
15753528000,7323.5,7391.3,12097,4000,2867767.6592488023
15753672000,7312,7334.6,12097,4000,2868016.5017049625
15753816000,7335,7312,12097,4000,2867915.229095572
15753960000,7372,7378.4,12097,4000,2867816.9614202525
15754104000,7365.80258249,7369.94616503,12097,4000,2867812.2617670526
15754248000,7212,7336.02376319,12097,4000,2867895.0417166217
15754392000,7184.69827763,7200.45919288,12097,4000,2867916.7900553322
15754536000,7250.1,7179.8,12097,4000,2867861.1321431226
15754680000,7567.8,7256.9,12097,4000,2868284.1569157126
15754824000,7516.7,7530.2,12097,4000,2867821.223164582
15754968000,7222.7,7529.4700362,12097,4000,2867852.8318613726
15755112000,7264,7238.3,12097,4000,2867850.231747002
15755256000,7359.8,7250,12097,4000,2867896.233724152
15755400000,7352.6,7347.3,12097,4000,2867869.8538127425
15755544000,7424.9,7413.3,12097,4000,2867885.839668372
15755688000,7382.4,7381.8,12097,4000,2867878.3137371023
15755832000,7406,7429.63286978,12097,4000,2867879.896683102
15755976000,7447.81215524,7440,12097,4000,2867825.870781652
15756120000,7436.9,7415.4,12097,4000,2867845.9704421624
15756264000,7428.1,7408.2,12097,4000,2867805.6812457624
15756408000,7392.1,7389.2,12097,4000,2867921.869754532
15756552000,7525.1,7415.7,12097,4000,2868366.688396692
15756696000,7511.7643136,7492.2,12097,4000,2868004.7141605425
15756840000,7566.01205758,7588.3,12097,4000,2867817.299926722
15756984000,7619.2,7583.9,12097,4000,2867838.563630462
15757128000,7550,7572.2,12097,4000,2867816.999320692
15757272000,7565.73602997,7575.21005765,12097,4000,2867897.168714452
15757416000,7555.8,7566.4,12097,4000,2867795.2736496725
15757560000,7536,7565.5,12097,4000,2867794.271492042
15757704000,7487.0337445,7543.2,12097,4000,2867916.2124804123
15757848000,7469.9,7453.2,12097,4000,2867808.025608732
15757992000,7536,7490.6,12097,4000,2867855.032624982
15758136000,7568.9,7563.4,12097,4000,2867836.6086036325
15758280000,7576.2,7594.5,12097,4000,2868830.3218777315
15758424000,7586.1,7565.9,12097,4000,2867823.275912232
15758568000,7527.8,7564.6,12097,4000,2867867.371053632
15758712000,7531.3,7562.1,12097,4000,2867888.0959099517
15758856000,7500.4,7512.5,12097,4000,2867868.1281932625
15759000000,7542.7,7516.5,12097,4000,2868016.414916462
15759144000,7467.7,7455,12097,4000,2867867.0201607826
15759288000,7398.7,7405.3,12097,4000,2867901.495548452
15759432000,7396.6,7379.52142186,12097,4000,2867784.7605598425
15759576000,7387.1955111,7409.1,12097,4000,2867785.7778000426
15759720000,7345,7383.3,12097,4000,2867827.070739712
15759864000,7355.5,7381.8,12097,4000,2868057.7125624525
15760008000,7214.5,7269.6,12097,4000,2868013.272604462
15760152000,7257,7264.2,12097,4000,2867913.755452952
15760296000,7296.2,7254.6,12097,4000,2867795.5852043326
15760440000,7230.33328265,7241.9,12097,4000,2867831.1501172925
15760584000,7269.5,7241.1656285,12097,4000,2867808.9027264924
15760728000,7271.1,7266.2,12097,4000,2867808.963165862
15760872000,7222,7199.2,12097,4000,2867870.884148102
15761016000,7223.9,7227.1,12097,4000,2867817.629726782
15761160000,7190.3,7230.72229344,12097,4000,2868286.712051892
15761304000,7184.5,7199.3,12097,4000,2867850.022092312
15761448000,7186.279485,7173.1,12097,4000,2867942.856924392
15761592000,7211.5,7222.8,12097,4000,2867923.168341622
15761736000,7225.7,7209.09026005,12097,4000,2868041.146903652
15761880000,7234,7233.1,12097,4000,2867983.115370762
15762024000,7228.1,7224,12097,4000,2867790.8720132723
15762168000,7247.5,7246.9599604,12097,4000,2867776.636680623
15762312000,7240,7263.9,12097,4000,2867781.6923173727
15762456000,7259.2,7252.9,12097,4000,2867910.4560873522
15762600000,7295.1,7285,12097,4000,2867841.0017157723
15762744000,7273.7,7289.2,12097,4000,2867804.3353459924
15762888000,7290.2,7283.2,12097,4000,2867780.0556727727
15763032000,7290.4,7282.3,12097,4000,2867802.3370819925
15763176000,7216.98779358,7277.6,12097,4000,2867797.761732632
15763320000,7167.3,7207,12097,4000,2867888.138928342
15763464000,7090.66468422,7087.7,12097,4000,2867863.646509402
15763608000,7110.3,7099.8,12097,4000,2867906.566019382
15763752000,7076.4,7100.8,12097,4000,2867786.4719126723
15763896000,7078.8,7081.9,12097,4000,2867865.2533738124
15764040000,7165.94704902,7167.3,12097,4000,2867855.317721112
15764184000,7106.5,7132.6,12097,4000,2867846.165095732
15764328000,7129.5,7136.92386259,12097,4000,2867772.6028481224
15764472000,7158,7135.7,12097,4000,2867767.5130950124
15764616000,7130.1,7152.7,12097,4000,2869213.752675731
15764760000,7106.1,7115.7,12097,4000,2868045.962940982
15764904000,7098.3,7108,12097,4000,2867823.4926723423
15765048000,7173.8,7127.9,12097,4000,2867963.1293938425
15765192000,7142.2,7128.6,12097,4000,2871660.5332932523
15765336000,6925.8,6947.6,12097,4000,2867844.875471692
15765480000,6934.8,6926.6,12097,4000,2867798.250650452
15765624000,6922.5,6917.7,12097,4000,2867792.8647115626
15765768000,6914.9,6910.1,12097,4000,2867957.814655022
15765912000,6816,6966,12097,4000,2868647.331649332
15766056000,6755.0266975,6739.3,12097,4000,2868176.923154592
15766200000,6666.6,6672.5,12097,4000,2868645.932964332
15766344000,6703.1,6667.1,12097,4000,2867894.2697970117
15766488000,6704.3,6722.5,12097,4000,2867965.597484062
15766632000,6678.8,6656.978678,12097,4000,2867956.2571545825
15766776000,6711,6649.9,12097,4000,2868297.850765052
15766920000,6899.9,6860,12097,4000,2867974.3900755825
15767064000,7168,7000.4,12097,4000,2869261.6621989817
15767208000,7204.8,7326.2,12097,4000,2868009.327369942
15767352000,7200.0771024,7208.4,12097,4000,2867870.357787072
15767496000,7156,7134.8,12097,4000,2868002.4515770325
15767640000,7126.5,7193.1,12097,4000,2868326.6273877523
15767784000,7172.7,7180.7,12097,4000,2867807.4693735423
15767928000,7191.4,7211.9,12097,4000,2867773.449426253
15768072000,7136.9,7181.8,12097,4000,2867873.282592652
15768216000,7129.9,7161.5,12097,4000,2867988.9455430326
15768360000,7166.5,7181.1,12097,4000,2867921.601117552
15768504000,7211.2,7178,12097,4000,2867839.5845136126
15768648000,7209.7,7183.2,12097,4000,2867951.4178022523
15768792000,7229.6,7221.3,12097,4000,2867786.0262399022
15768936000,7189.6,7212.92590776,12097,4000,2867764.937859613
15769080000,7185.5,7193.7,12097,4000,2868392.3623362626
15769224000,7147.48698057,7161.66938172,12097,4000,2867792.651033933
15769368000,7153.35938105,7177,12097,4000,2867792.423862262
15769512000,7180.4,7168.2,12097,4000,2867956.2453041025
15769656000,7163.2406467,7176.1,12097,4000,2867820.473967372
15769800000,7167.7,7166.4,12097,4000,2867776.6024695425
15769944000,7167.9917151,7172.6,12097,4000,2867763.6779893725
15770088000,7190.2,7213.7,12097,4000,2867789.2868910027
15770232000,7192.8434575,7188.6,12097,4000,2867788.7840562626
15770376000,7340.2259784,7210.2,12097,4000,2868166.7207923424
15770520000,7435.0739553,7426.5,12097,4000,2867812.4536828524
15770664000,7639.8,7535.1,12097,4000,2867899.820016572
15770808000,7570.7,7620.6,12097,4000,2868307.8645993625
15770952000,7552.1,7524.5,12097,4000,2867807.247231332
15771096000,7545.1,7586.4,12097,4000,2867974.0722631724
15771240000,7420.5,7608.2234211,12097,4000,2868082.047958612
15771384000,7337.4337575,7449.76961717,12097,4000,2867944.3561388324
15771528000,7326.9,7347.4,12097,4000,2867787.246482303
15771672000,7350,7337.1,12097,4000,2867787.163644912
15771816000,7383.1,7278.7686917,12097,4000,2867863.000073872
15771960000,7400.1,7390.7,12097,4000,2867979.8802589024
15772104000,7255.7072311,7285.2533652,12097,4000,2868165.9806295126
15772248000,7270.4,7265.4,12097,4000,2867790.922060413
15772392000,7264.9,7276.9,12097,4000,2867778.009030252
15772536000,7261.5,7258.1,12097,4000,2867773.836804913
15772680000,7253.1,7274.2,12097,4000,2867800.004268302
15772824000,7209.86811972,7241.9,12097,4000,2867805.307276432
15772968000,7171.6517314,7215,12097,4000,2867874.9874863424
15773112000,7236.7,7258.1406753,12097,4000,2867959.328870282
15773256000,7220.5,7220.1,12097,4000,2867763.368910153
15773400000,7195.76531806,7202.8,12097,4000,2867805.5971203023
15773544000,7235.9,7222.71020321,12097,4000,2867851.3082660823
15773688000,7232.01402555,7210.6,12097,4000,2867808.2210090426
15773832000,7391.7,7255.5,12097,4000,2867885.024392612
15773976000,7225.1858134,7328.5,12097,4000,2868119.796663282
15774120000,7232.59609453,7232.4,12097,4000,2868304.2870865823
15774264000,7238.9,7260.1,12097,4000,2867865.662774272
15774408000,7206.4,7207.7365312,12097,4000,2867799.7901182524
15774552000,7213,7147.1,12097,4000,2868075.260585232
15774696000,7238,7275.4,12097,4000,2867821.9959836924
15774840000,7266,7250.80532282,12097,4000,2867809.494794182
15774984000,7346.69154654,7287,12097,4000,2867840.664032132
15775128000,7359.98943371,7324.6,12097,4000,2867890.689673562
15775272000,7332,7335.18161059,12097,4000,2867783.592399253
15775416000,7330.2,7330.54710491,12097,4000,2867813.732203672
15775560000,7376.19274161,7340.9,12097,4000,2867859.9190316624
15775704000,7358.2,7367.92346723,12097,4000,2867793.559255013
15775848000,7318.2,7334.4,12097,4000,2867774.829070603
15775992000,7335,7328.14156998,12097,4000,2867767.2098088027
15776136000,7338.7,7342.7,12097,4000,2867781.7918613222
15776280000,7429.8,7363.067887,12097,4000,2867867.5736219217
15776424000,7433,7418,12097,4000,2867849.455414632
15776568000,7420.9517861,7496,12097,4000,2867791.5259894426
15776712000,7381.8,7413.6,12097,4000,2867769.0725506325
15776856000,7398.2219632,7380.6,12097,4000,2867775.892341823
15777000000,7355,7408.3771232,12097,4000,2868069.9624991524
15777144000,7345.3360908,7335.9,12097,4000,2867817.6653707824
15777288000,7274.75543009,7273.5,12097,4000,2868427.0792718823
15777432000,7280,7257.5,12097,4000,2867774.138087193
15777576000,7274.3,7260.9,12097,4000,2867815.4819518826
15777720000,7275.69608798,7248.93567456,12097,4000,2867774.7602014723
15777864000,7249.7,7268.6,12097,4000,2867783.761670873
15778008000,7257.73007606,7263.9,12097,4000,2868062.422353662
15778152000,7173.8,7205,12097,4000,2867885.643254192
15778296000,7197.3,7184.79384782,12097,4000,2867937.951080172
15778440000,7231.24716,7208.3,12097,4000,2867787.755810833
15778584000,7236.501201,7237.3,12097,4000,2868022.300189612
15778728000,7201.4,7219.6432693,12097,4000,2867797.268702622
15778872000,7234.4,7208.1,12097,4000,2867805.2109447424
15779016000,7261.8,7249.90204744,12097,4000,2867814.234886572
15779160000,7258.6,7250.07318254,12097,4000,2867942.414513892
15779304000,7202.8159272,7212.7,12097,4000,2867849.252200782
15779448000,7149.4,7133.1,12097,4000,2867960.602844372
15779592000,7178.4,7126,12097,4000,2867813.9448282025
15779736000,7154.45154039,7161,12097,4000,2867819.931136872
15779880000,7002.5,7149.1,12097,4000,2867851.6606354625
15780024000,7005.9667596,7013.9627495,12097,4000,2867924.102241852
15780168000,6918.7,6989.4,12097,4000,2868179.5922254226
15780312000,7252.4,6977.6,12097,4000,2867881.866647322
15780456000,7383.1,7236.6,12097,4000,2868082.1557345525
15780600000,7383.331744,7369.5,12097,4000,2868070.9533582223
15780744000,7389,7346,12097,4000,2867817.239788722
15780888000,7304.1,7370.6,12097,4000,2867851.358322602
15781032000,7335.7,7371.2,12097,4000,2867853.9570887317
15781176000,7377.0582795,7362.810764,12097,4000,2867849.184523122
15781320000,7388.9933208,7370.9,12097,4000,2867837.0470188423
15781464000,7330.8,7361.69480402,12097,4000,2868096.176760332
15781608000,7366,7348.6,12097,4000,2868519.7451841026
15781752000,7370.5819005,7354.1,12097,4000,2868041.198267002
15781896000,7483,7369.83176114,12097,4000,2867924.4212889723
15782040000,7485.7,7492.9,12097,4000,2867816.5323872822
15782184000,7447.9,7485.6764073,12097,4000,2867784.642607193
15782328000,7446,7451,12097,4000,2867797.2429374917
15782472000,7481.65936129,7477.7,12097,4000,2867839.758720282
15782616000,7384,7447,12097,4000,2867981.593531882
15782760000,7432.5,7364.6,12097,4000,2868663.4786885814
15782904000,7532,7545,12097,4000,2867836.6436805124
15783048000,7549.9,7523.3,12097,4000,2867949.7187447124
15783192000,7534.9,7552.65737436,12097,4000,2867860.512623372
15783336000,7562.5,7538,12097,4000,2867906.263067732
15783480000,7585.1,7551.1,12097,4000,2869701.9994394616
15783624000,7895.3,7757.9,12097,4000,2868086.594821662
15783768000,7878.1,7894.8,12097,4000,2867808.0692716218
15783912000,7860,7877.9,12097,4000,2867977.810109342
15784056000,7858.811133,7903.9,12097,4000,2867927.6625057417
15784200000,7941.8,7770.3,12097,4000,2869578.2256671716
15784344000,8020,8073,12097,4000,2867946.131644732
15784488000,8357.8,8154.1,12097,4000,2868204.9368361426
15784632000,8335.72096468,8303.54203043,12097,4000,2867852.9521654123
15784776000,8300,8305,12097,4000,2867986.0467089624
15784920000,8377.20613773,8335.1,12097,4000,2868279.0788628324
15785064000,8086.8,8295.62414913,12097,4000,2867874.5979444026
15785208000,8007.3,7976,12097,4000,2868132.9133396423
15785352000,7995.1,8036.8,12097,4000,2867786.8534295023
15785496000,7942.3,7954.4,12097,4000,2867914.4235401717
15785640000,7883.5,7946,12097,4000,2867854.6038040626
15785784000,7896.2,7873.4,12097,4000,2867861.9965318325
15785928000,7790.84485187,7900.6,12097,4000,2867888.2157640117
15786072000,7791,7912.9,12097,4000,2867835.8083767123
15786216000,7798.3,7817.4514653,12097,4000,2867779.7398525425
15786360000,7739.3,7809.2,12097,4000,2867938.927290292
15786504000,7730.18798687,7744.5,12097,4000,2868063.862504712
15786648000,7861.8,7831.4,12097,4000,2868306.849998482
15786792000,7961.7,8050.5,12097,4000,2868422.448002132
15786936000,8039.4,8050.5,12097,4000,2867974.050287832
15787080000,8196.6593412,8184.5,12097,4000,2867929.294799372
15787224000,8074.9715508,8149,12097,4000,2867803.2020800426
15787368000,8106.03140941,8065.4,12097,4000,2867848.3338756026
15787512000,8075.1,8031.6,12097,4000,2867854.5558290626
15787656000,8146.6,8087.6,12097,4000,2867863.757141032
15787800000,8091.4,8142.4,12097,4000,2868012.6654430623
15787944000,8051,8013.7,12097,4000,2867820.574791852
15788088000,8082.7,8078,12097,4000,2867935.408086552
15788232000,8118.8,8081.233821,12097,4000,2867829.8260672125
15788376000,8150.3,8098.5,12097,4000,2868037.0748859826
15788520000,8082.8,8137.9,12097,4000,2867828.3216778324
15788664000,8099.2,8110.7,12097,4000,2867881.645297632
15788808000,8146.96504596,8174.7,12097,4000,2867817.269028122
15788952000,8083.9791942,8100.3,12097,4000,2867834.837305782
15789096000,8099,8067.3,12097,4000,2867927.182142452
15789240000,8079.5,8070.5135133,12097,4000,2867854.4900937923
15789384000,8084.5,8066.8,12097,4000,2867793.969156682
15789528000,8129.91657706,8105,12097,4000,2867807.424061552
15789672000,8413.13552394,8095.8,12097,4000,2868075.380017212
15789816000,8467.7,8460,12097,4000,2867901.066825082
15789960000,8487.89300394,8497.3,12097,4000,2867909.5870903623
15790104000,8569.1,8509.9421967,12097,4000,2868960.7696465715
15790248000,8728.4790361,8657.71217552,12097,4000,2868685.7907214616
15790392000,8709.5,8747.4,12097,4000,2868255.283208852
15790536000,8728.4,8772.6,12097,4000,2868033.5380336917
15790680000,8590.43592544,8707,12097,4000,2867869.783859542
15790824000,8719.1,8597,12097,4000,2868083.704912852
15790968000,8865.9,8683.8,12097,4000,2868400.863191862
15791112000,8760,8745.8,12097,4000,2867988.9384937226
15791256000,8812.1,8745.7,12097,4000,2867970.459260522
15791400000,8636.2,8807.7,12097,4000,2867915.3510019225
15791544000,8687.3,8630,12097,4000,2867829.0318195517
15791688000,8629.89359697,8650.7825112,12097,4000,2867848.286134102
15791832000,8669.81504997,8704.6,12097,4000,2867912.771056172
15791976000,8669.5,8701.1,12097,4000,2867880.383819642
15792120000,8679.2,8691.6,12097,4000,2867841.008854252
15792264000,8721,8720.6,12097,4000,2868094.490324022
15792408000,8882.6,8780.5,12097,4000,2869480.7932835617
15792552000,8951.2,8916,12097,4000,2868375.7339258217
15792696000,8824.3,8884.8,12097,4000,2867983.202627162
15792840000,8860,8843.6,12097,4000,2868141.021813312
15792984000,8881,8843.9,12097,4000,2867929.310214652
15793128000,8908,8875.4,12097,4000,2867829.3184376317
15793272000,8831.7,8912.56896936,12097,4000,2867797.416543162
15793416000,8859.9,8833,12097,4000,2867878.688932372
15793560000,8907.3,8851.1,12097,4000,2868070.4802222024
15793704000,8889.61100798,8867.98394291,12097,4000,2867807.359486912
15793848000,8905,8887.9,12097,4000,2867932.225453462
15793992000,9130.2,8891.6,12097,4000,2868075.8603244326
15794136000,9106,9133.5,12097,4000,2868359.3110810923
